o,id,genre,danceability,energy,valence,tempo,loudness,mode,key,acousticness,instrumentalness,liveness,speechiness,explicit,duration_ms,popularity,year,release_date
6637,44751,Country,0.561,0.229,0.376,97.888,-17.497,1,6,0.39,7.69E-06,0.0976,0.0308,0,245160,39,1985,49
16600,117844,Country,0.654,0.755,0.803,91.064,-7.609,1,11,0.0289,2.05E-05,0.307,0.0332,0,175533,39,1985,2410
36611,270060,Country,0.561,0.153,0.274,106.135,-14.491,1,10,0.745,0,0.125,0.0282,0,194867,39,1985,2410
10195,69986,Country,0.494,0.265,0.238,137.549,-16.899,1,5,0.383,0,0.0964,0.0335,0,209387,38,1985,2410
16635,117844,Country,0.636,0.716,0.794,172.862,-9.3,1,0,0.126,0,0.332,0.0416,0,166293,38,1985,2410
46563,409968,Country,0.574,0.159,0.253,83.953,-16.81,1,5,0.886,0,0.216,0.0276,0,165427,38,1985,49
54831,549797,Country,0.544,0.379,0.843,143.751,-12.094,1,4,0.885,0,0.194,0.0372,0,172093,38,1985,90
60678,629609,Country,0.431,0.404,0.6,92.921,-14.656,1,7,0.497,0,0.366,0.0351,0,200827,38,1985,6496
69756,780451,Country,0.738,0.31,0.87,77.07,-17.122,1,5,0.381,4.62E-06,0.173,0.0544,0,155013,38,1985,2410
10156,69986,Country,0.479,0.153,0.281,97.604,-20.79,1,7,0.488,0.0128,0.129,0.0362,0,177261,37,1985,2410
16585,117844,Country,0.697,0.379,0.704,87.46,-13.783,1,0,0.376,0.00194,0.113,0.0278,0,275907,37,1985,2410
24246,175286,Country,0.748,0.637,0.856,115.543,-9.36,1,2,0.0691,0,0.0554,0.0297,0,206080,36,1985,276
46640,410219,Country,0.439,0.0427,0.178,156.175,-23.428,1,9,0.914,0.00147,0.34,0.0403,0,202533,36,1985,4013
13126,85410,Country,0.614,0.501,0.896,125.727,-9.511,1,5,0.609,0,0.123,0.0422,0,180320,34,1985,313
22278,159699,Country,0.545,0.21,0.797,80.925,-20.59,1,10,0.416,0.000263,0.0619,0.0294,0,171800,33,1985,162
49078,471156,Country,0.542,0.523,0.662,204.271,-9.854,1,3,0.584,2.81E-06,0.106,0.0865,0,179827,33,1985,3618
54753,549797,Country,0.517,0.317,0.741,153.75,-12.003,1,9,0.907,0,0.119,0.026,0,156280,33,1985,90
54787,549797,Country,0.759,0.246,0.745,126.407,-11.14,1,0,0.967,4.73E-06,0.155,0.0422,0,165360,33,1985,90
84830,944084,Country,0.626,0.421,0.735,88.735,-13.882,1,10,0.0906,0,0.262,0.0276,0,160627,33,1985,49
6641,44751,Country,0.66,0.371,0.555,99.308,-14.991,1,10,0.0973,0,0.155,0.0238,0,197240,32,1985,49
12390,81561,Country,0.426,0.27,0.331,190.85,-15.245,1,7,0.546,0,0.0583,0.0537,0,202067,32,1985,541
77545,837985,Country,0.61,0.518,0.897,97.707,-15.036,1,4,0.262,0,0.0766,0.0288,0,168240,32,1985,2410
84745,944084,Country,0.732,0.465,0.753,139.15,-15.336,1,3,0.0935,1.85E-05,0.0747,0.034,0,145093,32,1985,49
84815,944084,Country,0.614,0.352,0.601,120.99,-16.529,1,9,0.0683,0.000301,0.386,0.037,0,174293,32,1985,49
1771,14651,Country,0.68,0.255,0.788,77.28,-15.488,1,9,0.295,3.85E-06,0.0737,0.0665,0,141307,31,1985,1138
46574,409968,Country,0.502,0.3,0.299,173.326,-15.378,1,7,0.4,0,0.0912,0.0414,0,221160,31,1985,49
54756,549797,Country,0.467,0.375,0.862,171.577,-12.758,1,2,0.955,0.000128,0.0831,0.0287,0,172187,31,1985,90
54757,549797,Country,0.722,0.365,0.891,95.907,-11.137,1,2,0.943,0,0.0757,0.0339,0,158880,31,1985,90
54822,549797,Country,0.636,0.151,0.51,100.181,-10.716,1,4,0.95,1.11E-05,0.223,0.0305,0,145867,31,1985,90
84914,944084,Country,0.619,0.27,0.33,110.406,-15.562,1,2,0.331,0.000406,0.269,0.029,0,184773,31,1985,49
54755,549797,Country,0.565,0.254,0.272,122.15,-16.067,1,2,0.977,0,0.176,0.0304,0,137413,30,1985,90
54802,549797,Country,0.54,0.388,0.86,165.251,-10.143,1,4,0.96,0,0.137,0.0339,0,167067,30,1985,90
60698,629609,Country,0.747,0.724,0.795,116.14,-9.358,1,2,0.221,4.29E-05,0.102,0.0351,0,162800,30,1985,49
60726,629609,Country,0.605,0.451,0.542,106.228,-13.567,1,0,0.443,0,0.244,0.0361,0,313200,30,1985,6496
84259,936206,Country,0.65,0.255,0.435,85.2,-20.372,1,4,0.129,0,0.11,0.0569,0,203000,30,1985,2410
84902,944084,Country,0.632,0.249,0.476,93.955,-14.038,1,8,0.235,0,0.0812,0.0257,0,175840,30,1985,49
16639,117844,Country,0.559,0.0963,0.177,93.493,-20.385,1,2,0.178,7.13E-06,0.251,0.0281,0,341893,29,1985,2410
60722,629609,Country,0.655,0.595,0.844,139.664,-7.986,1,7,0.483,0,0.337,0.0354,0,152973,29,1985,49
54832,549797,Country,0.613,0.205,0.386,114.6,-16.058,1,2,0.879,0,0.346,0.0342,0,194067,28,1985,90
60732,629609,Country,0.498,0.347,0.697,89.976,-16.287,1,10,0.604,0,0.177,0.0629,1,289093,28,1985,6496
84888,944084,Country,0.702,0.19,0.466,99.319,-18.981,1,2,0.507,0.000276,0.0879,0.0366,0,199693,28,1985,49
12375,81561,Country,0.721,0.285,0.471,122.256,-14.756,1,5,0.539,0,0.0998,0.0359,0,180960,27,1985,541
13375,86312,Country,0.806,0.355,0.65,146.427,-12.71,1,3,0.435,0,0.0847,0.0396,0,184667,27,1985,1093
21272,147306,Country,0.838,0.54,0.961,117.653,-13.028,1,9,0.0843,6.72E-06,0.0515,0.0347,0,185880,27,1985,4206
29359,200791,Country,0.826,0.485,0.926,115.836,-14.274,1,2,0.501,0.00988,0.135,0.0345,0,180720,27,1985,4833
46603,409968,Country,0.677,0.423,0.585,126.717,-14.472,1,7,0.162,0,0.084,0.0444,0,167040,27,1985,49
60687,629609,Country,0.75,0.39,0.582,95.959,-12.864,0,11,0.16,1.17E-05,0.0931,0.042,0,182613,27,1985,49
60724,629609,Country,0.526,0.358,0.567,166.981,-14.79,1,5,0.474,0,0.113,0.0626,0,185467,27,1985,6496
60727,629609,Country,0.654,0.726,0.819,101.254,-8.846,1,7,0.0696,0,0.233,0.0342,0,258160,27,1985,49
77865,842269,Country,0.586,0.431,0.608,142.387,-13.006,1,4,0.703,0,0.144,0.0323,0,210827,27,1985,49
84889,944084,Country,0.593,0.363,0.645,108.821,-14.831,1,3,0.108,0,0.113,0.0328,0,181507,27,1985,49
6639,44751,Country,0.557,0.233,0.308,96.601,-17.118,1,7,0.413,0,0.0764,0.0266,0,189000,26,1985,49
12371,81561,Country,0.568,0.237,0.345,78.247,-16.066,1,4,0.409,0,0.111,0.0343,0,175080,26,1985,541
13385,86312,Country,0.909,0.223,0.887,115.326,-15.509,0,11,0.183,1.17E-05,0.0711,0.0377,0,224440,26,1985,1093
29307,200791,Country,0.65,0.348,0.517,85.624,-13.73,1,2,0.717,3.32E-05,0.119,0.0431,0,276347,26,1985,4833
31452,218994,Country,0.663,0.389,0.619,138.207,-11.185,1,9,0.439,0,0.129,0.0303,0,155067,26,1985,2410
13124,85410,Country,0.541,0.514,0.656,93.377,-11.845,0,0,0.723,0,0.884,0.0445,0,151947,25,1985,313
77546,837985,Country,0.464,0.617,0.922,191.229,-13.384,1,7,0.00415,0.0081,0.311,0.0345,0,201107,25,1985,2410
84743,944084,Country,0.495,0.48,0.677,207.527,-13.952,0,11,0.236,2.44E-06,0.202,0.0436,0,124293,25,1985,49
84785,944084,Country,0.662,0.514,0.834,147.496,-14.605,1,2,0.249,0,0.107,0.0342,0,145067,25,1985,49
12392,81561,Country,0.752,0.444,0.934,112.195,-13.257,1,7,0.149,0,0.0338,0.037,0,157853,24,1985,541
13383,86312,Country,0.645,0.313,0.266,116.424,-10.978,1,0,0.478,1.07E-06,0.107,0.0313,0,232373,24,1985,1093
84290,936206,Country,0.496,0.107,0.231,150.907,-22.87,1,3,0.134,0,0.103,0.0304,0,252173,24,1985,2410
13377,86312,Country,0.794,0.249,0.539,94.641,-13.952,1,7,0.255,8.14E-05,0.0833,0.028,0,234600,23,1985,1093
13387,86312,Country,0.68,0.0329,0.297,106.543,-20.735,1,0,0.829,1.03E-06,0.111,0.0322,0,226067,23,1985,1093
31443,218994,Country,0.704,0.651,0.934,137.6,-12.941,1,2,0.235,0,0.275,0.0349,0,163053,23,1985,2410
60681,629609,Country,0.666,0.475,0.68,102.634,-15.644,1,2,0.344,7.82E-05,0.0555,0.0349,0,195400,23,1985,6496
60688,629609,Country,0.739,0.312,0.556,95.956,-16.576,0,11,0.26,0.000302,0.0874,0.051,0,182600,23,1985,6496
84208,936206,Country,0.431,0.34,0.423,174.779,-9.603,1,2,0.51,9.50E-05,0.0871,0.0287,0,214720,23,1985,6580
12397,81561,Country,0.599,0.18,0.368,137.438,-16.841,1,4,0.557,4.59E-06,0.0905,0.0308,0,146787,22,1985,541
21676,151431,Country,0.679,0.467,0.753,108.065,-15.23,1,7,0.516,0,0.155,0.0399,0,154373,22,1985,49
56664,578031,Country,0.561,0.215,0.446,77.759,-16.122,1,6,0.266,0,0.126,0.0247,0,242000,22,1985,1595
60706,629609,Country,0.581,0.303,0.559,72.187,-15.424,1,5,0.629,0,0.155,0.0474,0,257427,22,1985,6496
84725,944084,Country,0.682,0.535,0.716,113.597,-15.905,1,2,0.246,0.00205,0.128,0.0435,0,196067,22,1985,49
84735,944084,Country,0.653,0.258,0.423,96.809,-16.954,1,7,0.407,0,0.423,0.0265,0,192960,22,1985,49
60676,629609,Country,0.664,0.301,0.494,105.472,-15.812,1,2,0.631,0,0.171,0.0295,0,178040,21,1985,6496
60682,629609,Country,0.337,0.249,0.347,178.517,-16.993,1,7,0.392,0.000353,0.22,0.0689,0,234800,21,1985,6496
69791,780451,Country,0.803,0.307,0.645,120.538,-16.52,1,4,0.204,0.0035,0.188,0.036,0,180000,21,1985,2410
77537,837985,Country,0.584,0.598,0.768,105.133,-14.17,1,7,0.00412,6.48E-06,0.0603,0.0373,0,195200,21,1985,2410
84262,936206,Country,0.794,0.347,0.879,131.311,-19.156,1,7,0.0159,0,0.068,0.0394,0,219667,21,1985,2410
84715,944084,Country,0.655,0.244,0.471,103.35,-17.876,1,9,0.417,4.97E-06,0.0875,0.0262,0,194333,21,1985,49
28580,196690,Country,0.489,0.302,0.297,140.95,-16.237,1,0,0.737,0,0.0843,0.0357,0,222240,20,1985,49
71262,791483,Country,0.581,0.917,0.86,171.663,-3.519,1,9,0.26,0.179,0.141,0.0746,0,185240,62,1986,2411
4708,34249,Country,0.661,0.496,0.948,165.549,-15.53,1,7,0.229,0,0.0753,0.0357,0,155267,58,1986,50
45784,396676,Country,0.708,0.577,0.836,85.667,-8.229,1,0,0.377,0,0.0718,0.0261,0,178973,58,1986,5074
45800,396676,Country,0.657,0.415,0.347,96.03,-9.915,1,5,0.175,5.65E-06,0.132,0.025,0,186347,57,1986,5074
71286,791483,Country,0.673,0.84,0.749,144.184,-5.114,1,4,0.126,5.88E-05,0.175,0.0381,0,167426,56,1986,2411
16590,117844,Country,0.711,0.626,0.65,117.661,-8.992,1,2,0.00592,0,0.0696,0.0268,0,237867,50,1986,2411
42148,334740,Country,0.492,0.216,0.145,168.817,-16.121,1,5,0.639,6.53E-05,0.0598,0.0283,0,258347,49,1986,2457
45809,396676,Country,0.614,0.53,0.58,108.051,-8.129,1,9,0.0986,1.90E-06,0.09,0.0254,0,179307,49,1986,5074
46600,409968,Country,0.644,0.304,0.68,79.099,-15.664,1,0,0.449,0,0.715,0.0363,0,205867,48,1986,1176
84747,944084,Country,0.616,0.342,0.544,60.508,-15.828,1,5,0.154,0,0.348,0.0282,0,172493,48,1986,50
84253,936206,Country,0.578,0.44,0.439,85.213,-14.644,1,4,0.123,0,0.145,0.111,0,201027,46,1986,277
1835,15318,Country,0.463,0.947,0.802,147.738,-7.227,1,2,0.00495,2.69E-05,0.651,0.0645,0,211800,44,1986,2411
16563,117844,Country,0.439,0.596,0.567,99.691,-7.427,1,9,0.0434,0.000795,0.0803,0.0593,0,282760,43,1986,2411
46582,409968,Country,0.591,0.174,0.151,75.019,-17.425,1,11,0.545,4.54E-06,0.107,0.0317,0,203293,43,1986,50
10197,69986,Country,0.498,0.0793,0.303,117.766,-18.871,1,8,0.588,0,0.125,0.0351,0,223000,42,1986,1738
54804,549797,Country,0.462,0.821,0.825,183.352,-8.724,1,9,0.0485,0.00013,0.16,0.0538,0,162333,42,1986,2411
4696,34249,Country,0.595,0.546,0.879,167.064,-12.951,1,1,0.164,1.54E-06,0.0784,0.0284,0,218360,41,1986,50
60704,629609,Country,0.475,0.728,0.598,158.701,-8.156,1,9,0.0899,0,0.101,0.0339,0,232493,41,1986,4207
64926,738674,Country,0.655,0.449,0.488,97.982,-11.468,1,6,0.357,0,0.492,0.0277,0,151307,41,1986,50
4709,34249,Country,0.67,0.41,0.636,105.91,-14.979,1,7,0.325,0.000473,0.0767,0.0272,0,229067,40,1986,50
46579,409968,Country,0.662,0.466,0.831,140.137,-14.705,1,2,0.38,5.71E-06,0.0838,0.0365,0,187067,40,1986,50
39288,307875,Country,0.579,0.223,0.556,77.498,-16.828,1,10,0.611,0,0.0918,0.0339,0,279267,38,1986,50
71288,791483,Country,0.692,0.524,0.782,130.008,-12.419,1,9,0.0423,0.0179,0.0839,0.0371,0,192693,38,1986,2411
71274,791483,Country,0.6,0.481,0.694,123.639,-10.631,1,9,0.427,0.000199,0.0474,0.0378,0,184440,37,1986,2411
30363,207127,Country,0.621,0.768,0.969,164.954,-10.054,1,7,0.601,0,0.167,0.031,0,222600,36,1986,2411
45788,396676,Country,0.759,0.328,0.707,118.761,-15.636,1,2,0.386,1.45E-05,0.067,0.0343,0,165013,35,1986,5074
69761,780451,Country,0.718,0.536,0.828,117.178,-15.544,1,7,0.0869,0,0.0666,0.0274,0,145227,35,1986,2411
1022,7974,Country,0.609,0.277,0.526,94.578,-17.662,1,2,0.115,1.80E-06,0.0953,0.0251,0,191760,34,1986,50
45787,396676,Country,0.598,0.295,0.301,73.244,-11.504,1,2,0.448,0.000366,0.0894,0.0249,0,246360,34,1986,5074
70900,789721,Country,0.579,0.293,0.275,97.995,-13.57,1,9,0.61,0,0.0485,0.0255,0,244147,34,1986,2411
71267,791483,Country,0.678,0.877,0.749,144.761,-3.334,1,4,0.14,4.81E-05,0.153,0.0413,0,166400,34,1986,3681
71268,791483,Country,0.639,0.78,0.916,123.556,-11.053,1,0,0.126,0.0141,0.0753,0.032,0,169333,34,1986,2411
71271,791483,Country,0.464,0.33,0.336,110.938,-13.449,1,7,0.31,0.00129,0.0623,0.0305,0,295133,34,1986,2411
71294,791483,Country,0.574,0.926,0.901,172.675,-2.522,1,9,0.25,0.146,0.122,0.0596,0,182227,33,1986,3681
4702,34249,Country,0.695,0.26,0.586,78.666,-17.502,1,8,0.277,2.09E-05,0.0992,0.0403,0,157800,31,1986,50
4720,34249,Country,0.732,0.677,0.902,123.655,-12.633,1,3,0.163,5.91E-05,0.0752,0.0301,0,240467,31,1986,50
46588,409968,Country,0.629,0.193,0.314,78.717,-14.141,1,9,0.548,0,0.102,0.0277,0,208133,31,1986,1176
85059,944310,Country,0.692,0.27,0.495,114.804,-14.539,1,0,0.459,1.00E-06,0.264,0.0281,0,193773,31,1986,5505
1632,13384,Country,0.616,0.46,0.564,83.386,-9.855,0,7,0.393,0,0.418,0.0288,0,243933,30,1986,50
45797,396676,Country,0.542,0.282,0.139,85.629,-11.444,1,0,0.29,3.54E-05,0.163,0.0261,0,262773,30,1986,5074
4706,34249,Country,0.778,0.588,0.96,126.333,-15.161,1,2,0.114,0.0217,0.0646,0.0319,0,204933,29,1986,50
30350,207127,Country,0.632,0.314,0.438,87.755,-12.205,1,10,0.495,0,0.213,0.0261,0,198867,29,1986,2411
44217,362437,Country,0.632,0.377,0.694,75.429,-15.327,1,10,0.68,0,0.123,0.0334,0,218293,29,1986,50
70884,789721,Country,0.669,0.277,0.377,106.901,-15.855,1,7,0.45,0,0.101,0.0279,0,259840,29,1986,2411
84285,936206,Country,0.463,0.296,0.375,90.568,-17,1,3,0.458,0.00609,0.102,0.0252,0,216440,29,1986,277
22260,159699,Country,0.543,0.157,0.468,84.008,-15.562,1,3,0.814,1.32E-05,0.0942,0.0308,0,202920,28,1986,2411
71283,791483,Country,0.548,0.906,0.915,100.082,-7.741,1,4,0.0295,0.0688,0.113,0.0543,0,192826,28,1986,2411
84269,936206,Country,0.458,0.49,0.684,110.038,-12.755,1,9,0.0861,3.20E-06,0.0481,0.071,0,252227,28,1986,277
1614,13384,Country,0.819,0.461,0.774,122.574,-10.652,1,11,0.238,1.15E-06,0.207,0.0353,0,175827,27,1986,50
4697,34249,Country,0.423,0.137,0.245,142.46,-17.227,1,7,0.66,5.42E-05,0.0604,0.0321,0,189107,27,1986,50
4716,34249,Country,0.551,0.542,0.968,188.368,-13.041,1,7,0.00733,0.000589,0.287,0.0314,0,247973,27,1986,50
45775,396676,Country,0.773,0.555,0.898,107.297,-14.97,1,9,0.0866,0,0.106,0.0433,0,182360,27,1986,5074
45776,396676,Country,0.679,0.299,0.683,118.663,-15.443,1,9,0.355,0,0.0567,0.0317,0,193827,27,1986,5074
54406,541760,Country,0.598,0.816,0.886,125.004,-6.347,1,11,0.594,0.00358,0.281,0.034,0,197493,27,1986,50
70905,789721,Country,0.673,0.448,0.675,99.213,-12.291,1,7,0.39,0,0.129,0.0261,0,186933,27,1986,2411
71252,791483,Country,0.567,0.717,0.885,172.298,-10.64,1,9,0.0987,0.244,0.134,0.054,0,182493,27,1986,5297
71263,791483,Country,0.612,0.336,0.759,107.418,-12.697,1,7,0.665,1.05E-06,0.382,0.0318,0,145040,27,1986,2411
84294,936206,Country,0.589,0.409,0.575,103.59,-12.883,1,8,0.286,0,0.0516,0.0335,0,199933,27,1986,277
54405,541760,Country,0.616,0.765,0.796,91.967,-5.932,1,11,0.608,0.0135,0.168,0.0352,0,137573,26,1986,50
71256,791483,Country,0.492,0.787,0.864,112.277,-10.671,1,7,0.184,4.05E-05,0.148,0.0425,0,163307,26,1986,2411
84281,936206,Country,0.656,0.321,0.516,110.295,-14.213,1,5,0.287,0,0.0509,0.0322,0,192533,26,1986,277
84917,944084,Country,0.683,0.252,0.43,92.627,-16.616,1,2,0.541,2.84E-06,0.177,0.029,0,172133,26,1986,50
30367,207127,Country,0.792,0.706,0.702,120.708,-7.246,1,9,0.371,1.57E-06,0.0877,0.0351,0,198400,25,1986,2411
42149,334740,Country,0.437,0.296,0.366,206.59,-13.328,1,3,0.719,0,0.124,0.0364,0,220413,25,1986,2457
45810,396676,Country,0.636,0.364,0.847,174.499,-15.775,1,9,0.228,0,0.0861,0.0385,0,140747,25,1986,5074
84227,936206,Country,0.388,0.322,0.515,203.18,-14.525,1,5,0.176,0,0.189,0.0349,0,221453,25,1986,2411
84265,936206,Country,0.659,0.536,0.841,114.386,-11.861,1,4,0.0369,0.000227,0.0508,0.0271,0,318600,25,1986,277
84296,936206,Country,0.546,0.215,0.141,143.594,-16.462,1,2,0.408,0.000216,0.111,0.0307,0,295240,25,1986,277
84908,944084,Country,0.576,0.204,0.356,95.167,-17.912,1,5,0.547,0,0.322,0.0274,0,190827,25,1986,50
4698,34249,Country,0.615,0.226,0.136,97.363,-17.746,1,4,0.267,1.06E-06,0.0923,0.0273,0,292093,24,1986,50
4701,34249,Country,0.603,0.482,0.93,176.537,-15.961,1,4,0.202,0.000273,0.13,0.043,0,136760,24,1986,50
16629,117844,Country,0.676,0.336,0.657,117.707,-15.134,1,2,0.0159,0,0.069,0.031,0,253333,24,1986,2411
54408,541760,Country,0.579,0.72,0.974,171.068,-6.59,1,10,0.435,0.0178,0.0618,0.0456,0,125440,24,1986,50
70887,789721,Country,0.709,0.406,0.226,96.501,-12.97,1,9,0.418,0,0.171,0.0257,0,246000,24,1986,2411
84306,936206,Country,0.309,0.386,0.325,137.461,-11.617,1,7,0.0483,0.000694,0.0897,0.0303,0,250000,24,1986,277
30364,207127,Country,0.574,0.252,0.247,86.651,-14.133,1,4,0.476,2.00E-06,0.103,0.0243,0,181667,23,1986,2411
84219,936206,Country,0.333,0.86,0.666,100.226,-13.523,1,2,0.00403,0.0128,0.946,0.0545,0,487000,23,1986,277
42147,334740,Country,0.771,0.499,0.792,120.532,-12.686,1,3,0.345,0,0.101,0.0301,0,273973,22,1986,2457
54407,541760,Country,0.564,0.28,0.383,94.287,-8.211,1,10,0.78,0,0.0767,0.0328,0,206893,22,1986,50
84207,936206,Country,0.298,0.546,0.362,151.152,-15.647,1,7,0.00294,0.00865,0.967,0.0437,0,508560,22,1986,277
84779,944084,Country,0.691,0.399,0.904,164.026,-14.412,1,4,0.662,3.66E-05,0.384,0.0383,0,172267,21,1986,50
45791,396676,Country,0.677,0.724,0.697,90.392,-8.992,1,2,0.143,0.000101,0.158,0.0245,0,212640,67,1987,4701
84751,944084,Country,0.764,0.333,0.738,130.541,-15.921,1,9,0.217,1.02E-05,0.11,0.0308,0,200827,59,1987,51
85035,944310,Country,0.43,0.173,0.365,72.103,-18.597,1,8,0.594,0.000111,0.224,0.0321,0,195333,58,1987,51
84752,944084,Country,0.656,0.326,0.787,78.298,-15.756,1,2,0.111,0,0.25,0.0283,0,188533,56,1987,51
84714,944084,Country,0.764,0.336,0.697,130.565,-16.024,1,9,0.241,9.29E-06,0.118,0.0302,0,200840,54,1987,51
85007,944310,Country,0.441,0.262,0.317,138.327,-13.435,1,4,0.672,0,0.133,0.0301,0,195133,54,1987,51
84738,944084,Country,0.686,0.332,0.64,109.067,-16.984,1,7,0.0558,0.00142,0.368,0.0268,0,202307,53,1987,51
44213,362437,Country,0.647,0.6,0.961,139.274,-13.625,1,8,0.0684,0.000112,0.0738,0.0261,0,203400,52,1987,51
45780,396676,Country,0.615,0.347,0.273,78.994,-9.596,1,9,0.182,0,0.125,0.0259,0,219507,52,1987,4701
16559,117844,Country,0.573,0.94,0.878,90.286,-4.486,1,9,0.0848,1.35E-05,0.154,0.0359,0,164653,50,1987,2412
28543,196248,Country,0.877,0.489,0.929,103.886,-15.244,1,4,0.493,8.05E-06,0.0611,0.0385,0,192800,50,1987,51
84727,944084,Country,0.657,0.324,0.769,78.334,-15.707,1,2,0.119,0,0.282,0.0289,0,188773,50,1987,51
28540,196248,Country,0.659,0.221,0.56,117.945,-20.219,1,7,0.835,0.000396,0.139,0.0494,0,245573,49,1987,51
60691,629609,Country,0.616,0.686,0.819,90.805,-7.365,1,10,0.257,1.47E-06,0.19,0.0285,0,180067,49,1987,2458
28534,196248,Country,0.92,0.399,0.966,110.824,-17.627,1,5,0.129,8.66E-06,0.0721,0.0608,0,146733,47,1987,51
28536,196248,Country,0.715,0.238,0.486,108.131,-21.114,1,9,0.579,0.000931,0.138,0.0317,0,251600,47,1987,51
31444,218994,Country,0.666,0.64,0.954,107.751,-13.945,1,4,0.548,0,0.177,0.0387,0,183533,47,1987,2412
29350,200791,Country,0.625,0.48,0.826,89.038,-16.942,1,8,0.218,0.00654,0.151,0.0336,0,220240,46,1987,51
85025,944310,Country,0.636,0.479,0.935,159.433,-11.555,1,2,0.519,0,0.408,0.0812,0,149333,46,1987,51
71273,791483,Country,0.727,0.611,0.829,131.869,-11.007,1,9,0.127,0.00256,0.361,0.0585,0,201240,44,1987,3746
29220,200775,Country,0.621,0.395,0.589,98.146,-12.138,1,9,0.64,0,0.33,0.0311,0,158867,43,1987,2649
1630,13384,Country,0.58,0.155,0.479,89.339,-17.386,1,10,0.729,0,0.0859,0.0278,0,229600,42,1987,6004
28541,196248,Country,0.633,0.433,0.816,97.527,-16.442,1,9,0.228,0.0775,0.0751,0.0264,0,168360,42,1987,51
57192,583959,Country,0.616,0.605,0.68,97.254,-12.837,1,2,0.247,0.00229,0.142,0.0553,0,170640,42,1987,2412
71284,791483,Country,0.63,0.906,0.882,144.096,-8.283,1,4,0.391,0.0041,0.111,0.0464,0,183827,42,1987,3746
71292,791483,Country,0.781,0.543,0.524,123.436,-10.712,1,4,0.399,0.0363,0.09,0.0381,0,251680,42,1987,3746
10584,72205,Country,0.755,0.618,0.966,142.326,-12.864,1,9,0.0259,1.58E-06,0.0395,0.0455,0,133107,41,1987,2412
30343,207127,Country,0.662,0.282,0.377,89.912,-11.985,1,5,0.651,3.88E-06,0.094,0.0242,0,228773,41,1987,2412
43551,352999,Country,0.5,0.202,0.334,82.972,-14.746,1,7,0.377,0.00135,0.0878,0.0428,0,244733,41,1987,2412
46655,410219,Country,0.604,0.271,0.307,133.047,-15.164,1,6,0.693,2.89E-06,0.096,0.0312,0,176493,41,1987,7180
84961,944310,Country,0.507,0.225,0.424,89.203,-13.477,1,10,0.896,2.04E-05,0.33,0.0278,0,185093,41,1987,51
13386,86312,Country,0.94,0.371,0.368,125.679,-12.727,0,1,0.214,3.81E-06,0.0926,0.079,0,217027,40,1987,2670
16644,117844,Country,0.514,0.532,0.548,151.559,-6.168,1,9,0.165,0,0.303,0.0285,0,207240,40,1987,2412
16705,118503,Country,0.538,0.329,0.599,144.497,-12.976,1,7,0.737,0,0.233,0.0318,0,189053,40,1987,2412
29224,200775,Country,0.878,0.227,0.898,114.483,-13.36,1,0,0.858,2.29E-05,0.0731,0.0572,0,159267,40,1987,51
30347,207127,Country,0.571,0.273,0.406,78.436,-13.656,1,8,0.37,6.51E-05,0.0967,0.0244,0,201667,40,1987,2412
84772,944084,Country,0.665,0.611,0.927,168.828,-13.391,1,2,0.128,3.33E-05,0.0817,0.0621,0,156200,40,1987,51
63831,681171,Country,0.623,0.345,0.599,116.196,-12.738,1,2,0.226,0,0.321,0.0294,0,183733,39,1987,5936
16618,117844,Country,0.697,0.804,0.727,115.904,-9.345,1,9,0.103,6.94E-06,0.0463,0.0341,0,218227,38,1987,2412
30348,207127,Country,0.615,0.38,0.503,87.315,-11.465,1,5,0.489,0.000382,0.24,0.0245,0,186133,38,1987,2412
30356,207127,Country,0.578,0.307,0.423,76.486,-12.12,1,2,0.587,4.71E-05,0.347,0.0238,0,200267,38,1987,2412
31437,218994,Country,0.489,0.533,0.643,157.745,-11.585,1,9,0.719,0,0.456,0.0364,0,170093,38,1987,2412
43552,352999,Country,0.594,0.368,0.297,98.358,-11.504,1,0,0.207,8.51E-06,0.0811,0.024,0,251293,38,1987,2412
45802,396676,Country,0.57,0.664,0.853,202.197,-9.213,0,6,0.245,0,0.117,0.0462,0,146107,38,1987,4701
63832,681171,Country,0.615,0.456,0.722,138.463,-12.586,1,8,0.168,0,0.0795,0.0332,0,209387,38,1987,5936
75621,816890,Country,0.664,0.497,0.536,78.407,-11.928,1,7,0.743,0.131,0.16,0.0416,0,163360,38,1987,51
16628,117844,Country,0.557,0.485,0.323,82.156,-8.613,1,9,0.102,0,0.0454,0.0268,0,191533,37,1987,2412
28539,196248,Country,0.549,0.372,0.748,174.24,-18.476,1,2,0.263,0.00483,0.0932,0.0324,0,248000,37,1987,51
28545,196248,Country,0.64,0.309,0.446,113.226,-15.443,1,8,0.626,0.000224,0.117,0.0296,0,190600,37,1987,51
29221,200775,Country,0.615,0.373,0.893,163.936,-13.248,1,10,0.668,1.63E-05,0.0771,0.0358,0,163360,37,1987,2649
29222,200775,Country,0.636,0.511,0.769,167.37,-14.016,1,0,0.387,0.00035,0.211,0.0389,0,154333,37,1987,2649
30344,207127,Country,0.397,0.419,0.705,200.677,-9.574,1,2,0.373,0,0.288,0.0319,0,141307,37,1987,2412
84981,944310,Country,0.596,0.273,0.256,105.278,-14.412,1,6,0.781,1.83E-05,0.0984,0.0292,0,171507,37,1987,51
