o,id,genre,danceability,energy,valence,tempo,loudness,mode,key,acousticness,instrumentalness,liveness,speechiness,explicit,duration_ms,popularity,year,release_date,,
32374,228714,Vocal,0.15,0.24,0.0769,174.004,-10.295,1,5,0.972,0.057,0.104,0.0384,0,169333,23,1949,2374,,
32402,228714,Vocal,0.234,0.367,0.129,88.441,-8.359,0,7,0.928,0.000265,0.279,0.0291,0,158013,11,1949,2374,,
32370,228714,Vocal,0.183,0.246,0.205,85.132,-13.514,1,1,0.942,0.0233,0.36,0.0342,0,213467,9,1949,2374,,
32377,228714,Vocal,0.223,0.41,0.38,83.83,-9.152,1,8,0.963,2.12E-05,0.154,0.0333,0,157587,9,1949,2374,,
32376,228714,Vocal,0.144,0.487,0.225,91.567,-7.21,1,2,0.87,0.0655,0.124,0.0352,0,260467,8,1949,2374,,
32388,228714,Vocal,0.248,0.427,0.338,131.701,-8.32,1,3,0.963,3.86E-05,0.189,0.0339,0,210507,5,1949,2374,,
32416,228714,Vocal,0.252,0.408,0.486,87.046,-10.046,1,5,0.744,0.0144,0.198,0.0325,0,236960,3,1949,2374,,
32422,228714,Vocal,0.295,0.221,0.22,105.483,-12.724,1,5,0.971,1.35E-05,0.172,0.0336,0,176613,3,1949,2374,,
32379,228714,Vocal,0.147,0.224,0.24,80.376,-15.234,0,2,0.993,0.000633,0.111,0.0318,0,175253,2,1949,2374,,
32386,228714,Vocal,0.306,0.321,0.271,84.71,-10.284,1,3,0.972,0,0.291,0.0329,0,179867,2,1949,2374,,
32408,228714,Vocal,0.223,0.215,0.195,84.45,-14.299,1,2,0.974,2.78E-05,0.106,0.0317,0,169293,2,1949,2374,,
32426,228714,Vocal,0.304,0.58,0.422,76.092,-8.843,1,10,0.876,6.49E-05,0.202,0.0489,0,195067,2,1949,2374,,
32443,228714,Vocal,0.362,0.326,0.433,131.902,-8.659,0,7,0.961,1.41E-05,0.187,0.0338,0,198653,2,1949,2374,,
32375,228714,Vocal,0.34,0.366,0.346,130.474,-10.125,1,2,0.97,0.00618,0.102,0.0405,0,170987,1,1949,2374,,
32384,228714,Vocal,0.267,0.258,0.208,76.879,-13.644,1,2,0.833,0.0199,0.31,0.0368,0,127973,1,1949,2374,,
32387,228714,Vocal,0.284,0.282,0.278,132.015,-10.366,1,1,0.949,0.00158,0.109,0.0332,0,239627,1,1949,2374,,
32394,228714,Vocal,0.228,0.425,0.184,84.105,-9.927,1,3,0.928,0.0027,0.19,0.0322,0,223360,1,1949,2374,,
32398,228714,Vocal,0.46,0.441,0.354,136.263,-12.444,0,5,0.948,0.00152,0.228,0.0467,0,151613,1,1949,2374,,
32399,228714,Vocal,0.29,0.269,0.163,73.261,-10.658,1,10,0.935,0.0124,0.308,0.0314,0,196533,1,1949,2374,,
32401,228714,Vocal,0.314,0.263,0.155,130.46,-15.001,1,6,0.973,0.000279,0.11,0.0413,0,258587,1,1949,2374,,
32403,228714,Vocal,0.285,0.362,0.18,88.983,-10.594,0,11,0.978,0.000602,0.0794,0.0338,0,211747,1,1949,2374,,
32404,228714,Vocal,0.261,0.323,0.141,120.688,-10.845,1,3,0.973,2.22E-06,0.0979,0.0349,0,197933,1,1949,2374,,
32406,228714,Vocal,0.209,0.34,0.309,81.667,-9.437,1,3,0.974,0.000332,0.265,0.0361,0,206853,1,1949,2374,,
32409,228714,Vocal,0.219,0.131,0.15,173.72,-14.048,0,9,0.974,0.0064,0.539,0.035,0,243587,1,1949,2374,,
32411,228714,Vocal,0.238,0.301,0.269,93.734,-9.804,1,1,0.946,0.000918,0.109,0.0314,0,239253,1,1949,2374,,
32414,228714,Vocal,0.154,0.253,0.119,86.133,-13.446,1,8,0.98,0.0637,0.171,0.0329,0,182373,1,1949,2374,,
32424,228714,Vocal,0.526,0.612,0.764,124.371,-8.167,1,8,0.947,0.000567,0.16,0.057,0,135667,1,1949,2374,,
32427,228714,Vocal,0.282,0.31,0.254,86.266,-10.751,1,3,0.971,0,0.248,0.0328,0,179253,1,1949,2374,,
32428,228714,Vocal,0.308,0.321,0.289,121.327,-10.544,0,10,0.958,0.00537,0.124,0.0325,0,139240,1,1949,2374,,
32436,228714,Vocal,0.257,0.358,0.345,171.44,-8.386,1,5,0.981,0.0604,0.165,0.0375,0,200400,1,1949,2374,,
32437,228714,Vocal,0.24,0.37,0.102,89.694,-9.986,1,8,0.967,0.000533,0.346,0.0327,0,299427,1,1949,2374,,
32441,228714,Vocal,0.235,0.138,0.234,173.055,-15.197,1,3,0.983,0,0.112,0.0348,0,209040,1,1949,2374,,
32444,228714,Vocal,0.145,0.485,0.418,172.503,-8.47,1,9,0.938,0.00117,0.266,0.0403,0,173800,1,1949,2374,,
32447,228714,Vocal,0.232,0.482,0.195,78.202,-8.17,1,6,0.962,1.50E-05,0.232,0.0368,0,208027,1,1949,2374,,
32449,228714,Vocal,0.293,0.38,0.323,137.734,-8.967,1,2,0.98,6.56E-06,0.604,0.034,0,176000,1,1949,2374,,
32450,228714,Vocal,0.234,0.199,0.0892,82.408,-14.926,1,10,0.939,0.000784,0.134,0.0307,0,173147,1,1949,2374,,
32452,228714,Vocal,0.304,0.18,0.272,98.575,-13.539,1,10,0.98,0,0.0931,0.0326,0,197880,1,1949,2374,,
32456,228714,Vocal,0.179,0.374,0.275,76.223,-8.546,1,3,0.985,0.000169,0.14,0.033,0,155280,1,1949,2374,,
32372,228714,Vocal,0.213,0.425,0.307,88.833,-8.943,1,4,0.966,0.116,0.508,0.0333,0,225307,0,1949,2374,,
32381,228714,Vocal,0.197,0.451,0.438,85.785,-8.465,1,9,0.941,0.00143,0.219,0.0358,0,171587,0,1949,2374,,
32389,228714,Vocal,0.371,0.262,0.311,95.337,-12.321,1,5,0.937,5.66E-06,0.494,0.0387,0,202960,0,1949,2374,,
32391,228714,Vocal,0.219,0.313,0.081,80.863,-10.562,1,2,0.945,8.56E-05,0.0939,0.0338,0,221480,0,1949,2374,,
32393,228714,Vocal,0.348,0.347,0.361,84.226,-7.794,1,6,0.979,0.000125,0.376,0.0299,0,183320,0,1949,2374,,
32395,228714,Vocal,0.326,0.159,0.205,114.828,-12.346,0,9,0.958,0.00418,0.234,0.0346,0,200040,0,1949,2374,,
32397,228714,Vocal,0.15,0.309,0.106,168.493,-10.924,1,10,0.838,0.00118,0.127,0.031,0,172840,0,1949,2374,,
32407,228714,Vocal,0.221,0.264,0.328,79.136,-12.58,1,8,0.938,6.36E-06,0.132,0.0352,0,190773,0,1949,2374,,
32420,228714,Vocal,0.261,0.467,0.202,86.513,-7.909,1,3,0.966,6.22E-05,0.15,0.0386,0,152787,0,1949,2374,,
32421,228714,Vocal,0.383,0.443,0.599,144.623,-8.787,0,7,0.965,0.0122,0.133,0.0388,0,152333,0,1949,2374,,
32425,228714,Vocal,0.285,0.317,0.272,85.114,-9.363,0,8,0.983,0.00047,0.382,0.0294,0,179520,0,1949,2374,,
32430,228714,Vocal,0.112,0.262,0.145,82.002,-11.672,1,7,0.947,3.62E-05,0.629,0.0312,0,156360,0,1949,2374,,
32432,228714,Vocal,0.226,0.388,0.142,83.782,-8.665,1,0,0.898,0.000141,0.113,0.0322,0,198253,0,1949,2374,,
32433,228714,Vocal,0.314,0.576,0.431,76.516,-8.838,1,10,0.896,3.81E-05,0.248,0.0487,0,194880,0,1949,2374,,
32434,228714,Vocal,0.377,0.419,0.603,79.301,-8.561,1,3,0.92,0,0.174,0.0506,0,141733,0,1949,2374,,
32446,228714,Vocal,0.551,0.509,0.788,126.732,-9.578,1,8,0.91,4.62E-06,0.397,0.133,0,155213,0,1949,2374,,
32451,228714,Vocal,0.374,0.201,0.208,118.643,-16.898,1,0,0.89,3.42E-06,0.951,0.0752,0,216920,0,1949,2374,,
32453,228714,Vocal,0.235,0.478,0.51,92.857,-8.228,1,5,0.875,0.0176,0.163,0.0375,0,234360,0,1949,2374,,
32454,228714,Vocal,0.228,0.38,0.369,84.158,-8.264,1,3,0.963,0.000164,0.242,0.0337,0,165800,0,1949,2374,,
32378,228714,Vocal,0.153,0.423,0.123,80.056,-7.437,1,10,0.935,0.000722,0.157,0.033,0,174667,12,1950,2375,,
32390,228714,Vocal,0.102,0.361,0.0592,69.698,-7.68,1,3,0.975,0.0499,0.0943,0.0346,0,202267,4,1950,2375,,
32405,228714,Vocal,0.169,0.449,0.0888,173.784,-7.343,0,4,0.925,5.45E-06,0.391,0.0362,0,241333,1,1950,2375,,
32412,228714,Vocal,0.237,0.455,0.214,87.991,-8.294,1,1,0.924,0.000397,0.386,0.0465,0,213000,1,1950,2375,,
32419,228714,Vocal,0.224,0.416,0.283,175.472,-7.166,1,8,0.982,0.00019,0.121,0.0341,0,172160,1,1950,2375,,
32448,228714,Vocal,0.186,0.582,0.179,88.43,-5.543,1,2,0.933,0.00896,0.32,0.0407,0,129707,1,1950,2375,,
32442,228714,Vocal,0.264,0.39,0.187,85.457,-9.85,1,3,0.938,0.00065,0.146,0.0327,0,223227,6,1951,2376,,
32439,228714,Vocal,0.252,0.55,0.402,73.533,-9.604,1,10,0.922,0.000111,0.227,0.057,0,194440,4,1951,2376,,
32380,228714,Vocal,0.205,0.281,0.283,82.816,-12.506,0,7,0.977,1.87E-05,0.732,0.0346,0,188240,2,1951,2376,,
32385,228714,Vocal,0.312,0.254,0.191,96.031,-14.949,1,3,0.978,1.26E-06,0.302,0.0365,0,146013,2,1951,2376,,
32400,228714,Vocal,0.223,0.277,0.117,80.794,-10.698,0,6,0.98,0.0084,0.209,0.0318,0,207960,2,1951,2376,,
32440,228714,Vocal,0.199,0.175,0.138,81.247,-14.979,0,10,0.99,0.000153,0.132,0.0351,0,237253,2,1951,2376,,
32373,228714,Vocal,0.218,0.2,0.0661,81.933,-16.055,1,3,0.905,0,0.123,0.0399,0,255933,1,1951,2376,,
32383,228714,Vocal,0.383,0.304,0.445,143.922,-9.578,1,0,0.854,0.889,0.303,0.034,0,195747,1,1951,2376,,
32392,228714,Vocal,0.249,0.276,0.26,87.246,-11.498,1,5,0.988,1.09E-05,0.112,0.0343,0,126560,1,1951,2376,,
32435,228714,Vocal,0.192,0.27,0.199,81.068,-12.723,1,8,0.99,1.08E-05,0.103,0.035,0,241013,1,1951,2376,,
32445,228714,Vocal,0.426,0.29,0.495,80.283,-11.786,1,3,0.988,0,0.311,0.0393,0,134213,1,1951,2376,,
32369,228714,Vocal,0.318,0.305,0.247,91.534,-10.632,1,5,0.976,0.00383,0.119,0.0361,0,192827,0,1951,2376,,
32371,228714,Vocal,0.23,0.281,0.163,91.315,-9.939,1,9,0.961,0.00239,0.418,0.0309,0,199560,0,1951,2376,,
32382,228714,Vocal,0.199,0.398,0.338,171.591,-10.384,0,0,0.967,7.34E-05,0.172,0.0344,0,169947,0,1951,2376,,
32396,228714,Vocal,0.279,0.244,0.144,63.665,-11.777,1,2,0.987,0.000564,0.298,0.0312,0,205227,0,1951,2376,,
32413,228714,Vocal,0.231,0.274,0.114,79.937,-11.446,1,6,0.973,2.51E-06,0.328,0.0305,0,176120,0,1951,2376,,
32415,228714,Vocal,0.176,0.265,0.164,72.141,-11.487,1,7,0.979,0.000414,0.122,0.0369,0,203107,0,1951,2376,,
32417,228714,Vocal,0.165,0.254,0.146,76.664,-11.887,1,10,0.987,0.00437,0.084,0.0313,0,191200,0,1951,2376,,
32418,228714,Vocal,0.296,0.249,0.132,80.846,-13.689,1,5,0.985,0.00548,0.105,0.0382,0,143293,0,1951,2376,,
32423,228714,Vocal,0.178,0.203,0.104,84.639,-11.365,1,3,0.986,0.00912,0.164,0.0316,0,179867,0,1951,2376,,
32429,228714,Vocal,0.268,0.176,0.0833,85.925,-13.328,0,11,0.985,3.50E-05,0.0815,0.0347,0,161160,0,1951,2376,,
32431,228714,Vocal,0.216,0.403,0.237,71.715,-9.929,1,3,0.975,2.22E-06,0.333,0.0494,0,198507,0,1951,2376,,
32438,228714,Vocal,0.286,0.308,0.238,65.712,-11.895,1,8,0.96,1.30E-05,0.365,0.0322,0,176520,0,1951,2376,,
32455,228714,Vocal,0.324,0.309,0.337,88.13,-10.049,1,0,0.965,0,0.647,0.0276,0,144040,0,1951,2376,,
32410,228714,Vocal,0.468,0.324,0.713,48.561,-14.102,1,5,0.992,1.80E-06,0.386,0.0377,0,79027,18,1959,2384,,
32692,233035,Vocal,0.712,0.455,0.97,120.866,-12.212,1,10,0.799,1.41E-05,0.348,0.0746,0,85800,29,1952,3654,,
32681,233035,Vocal,0.703,0.486,0.971,120.845,-10.465,1,10,0.854,6.14E-06,0.299,0.0646,0,87667,26,1952,3654,,
32687,233035,Vocal,0.613,0.259,0.927,93.427,-13.654,1,3,0.786,0,0.115,0.0268,0,89893,24,1952,3654,,
32684,233035,Vocal,0.376,0.0379,0.182,99.415,-18.137,1,0,0.902,0,0.196,0.0408,0,220067,15,1952,3654,,
32689,233035,Vocal,0.263,0.0655,0.303,83.028,-22.315,1,8,0.958,0.00148,0.125,0.0346,0,111507,11,1952,3654,,
32682,233035,Vocal,0.608,0.422,0.71,97.042,-9.856,1,3,0.72,0,0.0759,0.134,0,199903,13,1959,2431,,
32685,233035,Vocal,0.332,0.268,0.32,78.806,-14.41,1,3,0.842,1.66E-06,0.321,0.0421,0,141840,16,1960,24,,
32690,233035,Vocal,0.548,0.544,0.764,117.94,-11.7,1,7,0.551,0.000252,0.0707,0.0485,0,309173,12,1964,4878,,
32694,233035,Vocal,0.592,0.365,0.426,120.943,-11.509,0,5,0.762,0,0.578,0.112,0,277240,10,1964,4878,,
32686,233035,Vocal,0.322,0.0587,0.253,66.459,-18.468,1,0,0.965,3.61E-06,0.128,0.0353,0,147840,28,1973,2665,,
32680,233035,Vocal,0.601,0.254,0.703,111.015,-14.081,1,10,0.817,0,0.069,0.106,0,130387,27,1973,2665,,
32691,233035,Vocal,0.117,0.254,0.0947,82.341,-15.134,0,0,0.907,0.0146,0.107,0.0361,0,198013,24,1973,2665,,
32693,233035,Vocal,0.724,0.364,0.798,96.262,-10.957,1,0,0.865,0,0.263,0.043,0,141027,22,1973,2665,,
32688,233035,Vocal,0.444,0.0245,0.312,80.599,-24.779,1,0,0.875,0.000741,0.0951,0.0403,0,80173,20,1973,2665,,
32683,233035,Vocal,0.14,0.197,0.229,80.577,-15.549,1,8,0.632,3.87E-06,0.129,0.0388,0,183533,40,1998,62,,
34208,243777,Vocal,0.403,0.18,0.153,116.178,-14.629,0,9,0.87,0.00866,0.116,0.0359,0,264267,33,1986,50,,
34207,243777,Vocal,0.395,0.318,0.417,95.422,-12.365,1,4,0.495,0.0196,0.0922,0.0311,0,226733,32,1986,50,,
34225,244406,Vocal,0.711,0.279,0.662,116.797,-16.719,1,8,0.962,0.531,0.44,0.108,0,205773,1,1932,2357,,
34216,244406,Vocal,0.612,0.372,0.895,201.256,-8.803,0,0,0.988,3.64E-05,0.0921,0.138,0,164867,34,1934,5423,,
34218,244406,Vocal,0.646,0.0518,0.354,90.652,-21.249,1,0,0.986,1.88E-06,0.122,0.0555,0,272733,9,1954,5570,,
34223,244406,Vocal,0.602,0.0824,0.827,190.924,-20.395,1,5,0.984,1.04E-06,0.0979,0.124,0,219693,7,1954,5570,,
34221,244406,Vocal,0.579,0.2,0.668,96.646,-14.089,0,5,0.931,0,0.401,0.0845,0,201600,30,1957,21,,
34217,244406,Vocal,0.357,0.0851,0.373,84.862,-17.455,1,8,0.981,0.00363,0.405,0.0347,0,189533,16,1957,21,,
34222,244406,Vocal,0.79,0.155,0.831,132.135,-12.961,1,9,0.67,0,0.0735,0.0393,0,174440,14,1957,21,,
34224,244406,Vocal,0.473,0.119,0.593,80.254,-18.368,1,5,0.919,0,0.102,0.0612,0,191627,11,1957,21,,
34219,244406,Vocal,0.834,0.211,0.896,130.624,-16.373,1,7,0.958,0,0.861,0.138,0,176773,10,1957,21,,
34220,244406,Vocal,0.553,0.28,0.906,176.26,-10.885,0,0,0.888,0.0912,0.615,0.0673,0,155240,24,1980,44,,
34514,246885,Vocal,0.401,0.285,0.543,121.55,-14.598,1,4,0.754,0,0.302,0.0339,0,154933,4,1936,2361,,
34499,246885,Vocal,0.168,0.296,0.331,94.91,-14.014,0,9,0.774,0.00301,0.233,0.0335,0,170040,0,1938,2363,,
34505,246885,Vocal,0.352,0.397,0.33,124.263,-14.66,1,7,0.81,0,0.162,0.0373,0,236267,0,1938,2363,,
34468,246885,Vocal,0.15,0.0611,0.135,94.461,-24.338,1,0,0.951,6.89E-05,0.206,0.0376,0,242133,10,1949,2374,,
34497,246885,Vocal,0.412,0.192,0.386,73.983,-15.008,1,8,0.922,7.11E-05,0.285,0.0388,0,185893,13,1950,2375,,
34485,246885,Vocal,0.338,0.212,0.313,78.794,-14.728,1,10,0.872,0,0.105,0.0336,0,181667,7,1954,2379,,
34479,246885,Vocal,0.238,0.246,0.0897,176.834,-12.595,1,5,0.948,0.000171,0.132,0.0422,0,236467,12,1956,5589,,
34507,246885,Vocal,0.457,0.663,0.508,84.389,-7.951,0,4,0.811,0,0.244,0.0663,0,170053,5,1956,5589,,
34471,246885,Vocal,0.324,0.134,0.2,83.915,-15.009,0,2,0.953,0.000359,0.136,0.0352,0,225160,4,1956,5589,,
34484,246885,Vocal,0.142,0.274,0.2,76.835,-13.442,1,2,0.912,0.0159,0.0847,0.0402,0,176907,32,1957,1332,,
34473,246885,Vocal,0.28,0.301,0.142,121.077,-12.319,1,4,0.858,0.00137,0.206,0.036,0,212267,14,1957,1332,,
34509,246885,Vocal,0.199,0.322,0.268,69.486,-11.141,0,4,0.89,0.00221,0.107,0.0339,0,208333,13,1957,1332,,
34527,246885,Vocal,0.187,0.338,0.249,89.714,-11.383,1,3,0.835,7.01E-05,0.3,0.0335,0,220467,10,1957,1332,,
34490,246885,Vocal,0.241,0.377,0.197,114.924,-11.567,0,11,0.826,0.000234,0.104,0.0358,0,200600,8,1957,1332,,
34525,246885,Vocal,0.184,0.351,0.196,80.375,-11.248,1,10,0.883,0.0037,0.295,0.0347,0,223000,8,1957,1332,,
34461,246885,Vocal,0.151,0.397,0.188,87.972,-9.753,1,5,0.775,8.96E-05,0.145,0.0328,0,252613,7,1957,1332,,
34503,246885,Vocal,0.252,0.374,0.242,88.134,-11.988,1,0,0.828,0.000152,0.191,0.0319,0,203640,7,1957,1332,,
34463,246885,Vocal,0.271,0.279,0.15,125.03,-12.611,1,5,0.892,0.000408,0.268,0.0354,0,246560,6,1957,1332,,
34494,246885,Vocal,0.13,0.319,0.1,172.997,-9.934,1,8,0.818,0.00198,0.184,0.0353,0,195947,6,1957,5948,,
34492,246885,Vocal,0.369,0.29,0.399,75.015,-10.827,1,8,0.891,3.91E-06,0.104,0.0331,0,185880,47,1958,3154,,
34526,246885,Vocal,0.205,0.334,0.354,171.317,-10.765,1,5,0.902,0.000346,0.133,0.0343,0,147720,45,1958,3154,,
34451,246885,Vocal,0.299,0.295,0.286,128.867,-12.014,1,8,0.768,0,0.0975,0.0329,0,161693,39,1958,3154,,
34455,246885,Vocal,0.24,0.417,0.585,145.12,-8.764,0,0,0.758,0,0.0949,0.0303,0,169533,37,1958,3154,,
34508,246885,Vocal,0.152,0.406,0.166,82.329,-9.708,0,9,0.926,6.22E-05,0.092,0.0341,0,146853,29,1958,3154,,
34513,246885,Vocal,0.158,0.416,0.24,179.757,-8.994,1,5,0.898,0,0.0936,0.0398,0,164627,28,1958,3154,,
34528,246885,Vocal,0.605,0.664,0.886,103.178,-8.95,1,1,0.698,0,0.121,0.0274,0,178720,28,1958,1172,,
34510,246885,Vocal,0.217,0.464,0.157,80.331,-8.214,0,7,0.862,0.00928,0.188,0.0319,0,185653,26,1958,3154,,
34488,246885,Vocal,0.313,0.534,0.506,133.923,-9.145,1,2,0.54,0,0.105,0.0335,0,197787,21,1958,1172,,
34524,246885,Vocal,0.195,0.348,0.262,166.824,-10.106,1,10,0.82,0,0.126,0.0332,0,213107,21,1958,1172,,
34534,246885,Vocal,0.282,0.478,0.271,78.427,-8.671,1,10,0.854,6.26E-05,0.0924,0.0331,0,178067,20,1958,3154,,
34533,246885,Vocal,0.27,0.386,0.196,91.668,-9.622,0,8,0.886,2.47E-05,0.0982,0.032,0,162187,18,1958,3154,,
34452,246885,Vocal,0.332,0.443,0.306,93.643,-9.175,0,4,0.864,8.17E-05,0.15,0.0271,0,139493,17,1958,3154,,
34462,246885,Vocal,0.413,0.538,0.584,87.905,-8.859,0,5,0.862,2.26E-05,0.0663,0.033,0,145720,17,1958,3154,,
34480,246885,Vocal,0.192,0.334,0.0888,88.827,-9.337,1,0,0.683,0,0.0975,0.0328,0,274413,17,1958,1172,,
34532,246885,Vocal,0.219,0.338,0.14,87.298,-12.935,1,10,0.961,2.89E-06,0.094,0.0357,0,229347,17,1958,1172,,
34474,246885,Vocal,0.255,0.358,0.231,87.075,-11.465,0,5,0.931,2.76E-05,0.0867,0.0342,0,237080,16,1958,1172,,
34493,246885,Vocal,0.166,0.337,0.0813,174.896,-12.182,1,6,0.876,0.000255,0.104,0.0345,0,258800,15,1958,1172,,
34487,246885,Vocal,0.28,0.299,0.299,84.986,-12.683,1,10,0.935,0,0.1,0.0323,0,188107,14,1958,1172,,
34478,246885,Vocal,0.205,0.258,0.145,92.779,-12.158,1,1,0.902,2.01E-06,0.19,0.0335,0,244440,13,1958,1172,,
34456,246885,Vocal,0.165,0.467,0.455,171.62,-8.551,1,0,0.915,0,0.0907,0.0353,0,228253,12,1958,1172,,
34530,246885,Vocal,0.176,0.41,0.154,88.737,-9.327,1,0,0.804,3.48E-05,0.057,0.0323,0,232827,12,1958,2383,,
34460,246885,Vocal,0.241,0.271,0.107,92.685,-13.7,1,2,0.938,0.694,0.111,0.0356,0,171813,11,1958,2383,,
34516,246885,Vocal,0.213,0.319,0.251,84.362,-10.596,1,5,0.779,0,0.0936,0.0323,0,181360,10,1958,1172,,
34520,246885,Vocal,0.16,0.338,0.278,86.773,-11.647,1,1,0.885,2.03E-05,0.105,0.0318,0,211840,10,1958,1172,,
34522,246885,Vocal,0.216,0.267,0.218,82.098,-13.561,1,8,0.876,2.70E-05,0.109,0.0351,0,216573,55,1959,6020,,
34450,246885,Vocal,0.148,0.312,0.235,60.06,-13.114,1,8,0.808,1.02E-05,0.105,0.0391,0,231027,30,1959,6020,,
34457,246885,Vocal,0.172,0.327,0.188,89.482,-9.99,1,5,0.847,1.21E-06,0.282,0.0301,0,168293,30,1959,5131,,
34531,246885,Vocal,0.248,0.413,0.313,113.593,-9.095,1,4,0.658,0,0.14,0.035,0,200933,30,1959,5131,,
34512,246885,Vocal,0.335,0.146,0.139,130.58,-17.19,0,5,0.984,0.0533,0.13,0.0384,0,270120,28,1959,457,,
34515,246885,Vocal,0.201,0.317,0.119,80.286,-10.835,1,3,0.825,0,0.0977,0.0326,0,241880,27,1959,6020,,
34521,246885,Vocal,0.183,0.298,0.207,83.654,-11.711,1,5,0.874,4.25E-05,0.23,0.0318,0,241773,27,1959,6020,,
34470,246885,Vocal,0.229,0.366,0.171,79.765,-11.363,0,5,0.832,2.26E-06,0.28,0.0335,0,243600,19,1959,6020,,
34518,246885,Vocal,0.22,0.272,0.125,143.882,-11.845,1,10,0.852,0,0.187,0.034,0,200440,19,1959,6020,,
34449,246885,Vocal,0.194,0.387,0.0833,93.628,-11.199,1,5,0.889,4.93E-06,0.204,0.0394,0,227573,17,1959,2120,,
34453,246885,Vocal,0.184,0.334,0.192,83.023,-11.539,1,0,0.793,3.38E-05,0.328,0.0342,0,256093,17,1959,6020,,
34459,246885,Vocal,0.181,0.371,0.126,92.748,-9.653,0,2,0.829,5.01E-06,0.295,0.0332,0,244347,17,1959,6020,,
34472,246885,Vocal,0.152,0.355,0.14,79.934,-11.862,1,3,0.78,5.19E-05,0.139,0.0369,0,210947,17,1959,6020,,
34476,246885,Vocal,0.244,0.339,0.151,92.496,-11.916,1,7,0.83,1.37E-06,0.142,0.0313,0,247613,16,1959,6020,,
34502,246885,Vocal,0.172,0.317,0.169,168.367,-11.066,0,9,0.887,5.77E-05,0.368,0.0356,0,254147,16,1959,6020,,
34467,246885,Vocal,0.21,0.3,0.16,90.105,-12.508,0,9,0.883,2.35E-06,0.362,0.0334,0,269907,15,1959,6020,,
34469,246885,Vocal,0.209,0.149,0.0931,82,-13.193,0,0,0.972,7.80E-05,0.113,0.0379,0,213133,15,1959,457,,
34501,246885,Vocal,0.249,0.317,0.171,90.207,-10.163,1,9,0.766,1.37E-06,0.292,0.0309,0,177893,15,1959,5131,,
34504,246885,Vocal,0.223,0.364,0.178,79.168,-10.251,1,2,0.778,0,0.0905,0.0313,0,189733,13,1959,5131,,
34517,246885,Vocal,0.237,0.128,0.169,171.082,-16.03,0,0,0.978,8.05E-05,0.113,0.0371,0,265733,10,1959,457,,
34475,246885,Vocal,0.199,0.185,0.199,85.312,-14.293,0,2,0.972,0.00231,0.115,0.0356,0,241467,9,1959,457,,
34486,246885,Vocal,0.292,0.494,0.397,86.859,-9.896,1,5,0.754,0,0.0969,0.0323,0,167027,9,1959,5131,,
34506,246885,Vocal,0.268,0.437,0.299,104.877,-9.837,1,8,0.77,3.05E-05,0.0577,0.0311,0,192533,9,1959,2120,,
34458,246885,Vocal,0.224,0.138,0.111,86.189,-18.391,1,1,0.98,0.0718,0.129,0.0441,0,176200,8,1959,457,,
34465,246885,Vocal,0.161,0.343,0.146,83.068,-10.479,1,10,0.827,5.07E-05,0.311,0.0314,0,179653,8,1959,5131,,
34495,246885,Vocal,0.196,0.338,0.186,85.622,-8.842,1,7,0.847,8.56E-06,0.0901,0.0326,0,167533,8,1959,5131,,
34498,246885,Vocal,0.233,0.326,0.231,81.288,-11.673,1,10,0.91,1.78E-05,0.186,0.0338,0,161187,8,1959,5131,,
34529,246885,Vocal,0.331,0.204,0.218,93.289,-15.333,0,0,0.958,0.0018,0.087,0.0376,0,230547,8,1959,457,,
34477,246885,Vocal,0.156,0.339,0.268,80.865,-10.913,0,4,0.91,0.000269,0.101,0.0347,0,193440,13,1960,6101,,
34500,246885,Vocal,0.14,0.376,0.149,78.262,-9.272,1,2,0.903,2.49E-05,0.217,0.0329,0,280227,6,1960,6101,,
34481,246885,Vocal,0.532,0.501,0.511,121.37,-9.326,0,5,0.606,0,0.0497,0.045,0,225160,13,1961,2808,,
34483,246885,Vocal,0.302,0.423,0.392,103.199,-10.898,0,4,0.888,1.42E-06,0.0796,0.0357,0,211027,37,1969,6493,,
34466,246885,Vocal,0.247,0.496,0.315,75.226,-8.522,0,9,0.887,0.000702,0.0705,0.0368,0,174987,28,1969,6493,,
34482,246885,Vocal,0.609,0.38,0.612,109.514,-10.527,1,5,0.908,0.00152,0.0728,0.0343,0,149627,31,1970,2773,,
34519,246885,Vocal,0.474,0.378,0.165,105.133,-11.038,1,3,0.819,0.000123,0.168,0.0288,0,318413,32,1973,4552,,
34454,246885,Vocal,0.172,0.494,0.276,204.065,-11.508,1,0,0.805,0.333,0.618,0.0485,0,209200,27,1975,834,,
34489,246885,Vocal,0.761,0.587,0.915,135.727,-10.843,1,11,0.492,8.71E-06,0.358,0.0389,0,184427,32,1979,399,,
34496,246885,Vocal,0.357,0.498,0.284,79.992,-12.132,1,5,0.865,0.187,0.189,0.0428,0,211573,28,1979,399,,
34491,246885,Vocal,0.25,0.468,0.196,180.342,-10.872,0,2,0.736,0.0331,0.0885,0.0373,0,276147,26,1979,399,,
34511,246885,Vocal,0.824,0.714,0.825,114.998,-8.362,0,4,0.253,0.0293,0.342,0.0489,0,259560,51,1984,293,,
34523,246885,Vocal,0.632,0.329,0.564,110.773,-14.811,1,8,0.853,0.000136,0.299,0.044,0,134760,29,1986,6908,,
34448,246885,Vocal,0.375,0.282,0.413,72.518,-10.902,1,8,0.917,0.000192,0.108,0.0337,0,185880,52,2004,4707,,
